x	2008_LiDAR
2901.101982	2467.4
2902.125612	2467.48
2903.149242	2467.45
2904.172871	2467.16
2905.196501	2467.09
2906.220131	2467.07
2907.243761	2467.05
2908.267391	2467.02
2909.291021	2466.6
2910.314651	2466.52
2911.338281	2466.87
2912.36191	2466.59
2913.38554	2466.06
2914.40917	2465.91
2915.4328	2465.8
2916.45643	2465.76
2917.48006	2465.84
2918.50369	2465.57
2919.527319	2465.46
2920.550949	2465.36
2921.574579	2465.1
2922.598209	2464.87
2923.621839	2464.48
2924.645469	2464.45
2925.669099	2464.34
2926.692728	2464.22
2927.716358	2464.13
2928.739988	2463.69
2929.763618	2463.52
2930.787248	2463.23
2931.810878	2462.9
2932.834508	2462.58
2933.858137	2462.82
2934.881767	2462.64
2935.905397	2462.49
2936.929027	2462.42
2937.952657	2462.04
2938.976287	2461.94
2939.999917	2461.81
2941.023546	2461.71
2942.047176	2461.45
2943.070806	2461.13
2944.094436	2461.04
2945.118066	2461.07
2946.141696	2461
2947.165326	2460.21
2948.188955	2460.25
2949.212585	2460.62
2950.236215	2460.3
2951.259845	2460.35
2952.283475	2459.32
2953.307105	2458.65
2954.330735	2458.28
2955.354364	2459.28
2956.377994	2459.68
2957.401624	2459.99
2958.425254	2459.94
2959.448884	2459.93
2960.472514	2459.98
2961.496144	2459.76
2962.519773	2459.69
2963.543403	2459.74
2964.567033	2459.27
2965.590663	2457.85
2966.614293	2453.01
2967.637923	2441.35
2968.661553	2449.58
2969.685182	2453.78
2970.708812	2455.85
2971.732442	2455.73
2972.756072	2458.05
2973.779702	2458.47
2974.803332	2458.43
2975.826962	2458.32
2976.850591	2458.02
2977.874221	2458.05
2978.897851	2458
2979.921481	2457.02
2980.945111	2455.47
2981.968741	2447.77
2982.992371	2439.74
2984.016	2436.63
2985.03963	2431.79
2986.06326	2429.16
2987.08689	2429.66
2988.11052	2431.87
2989.13415	2433.84
2990.15778	2436.03
2991.181409	2436.46
2992.205039	2438.91
2993.228669	2441.92
2994.252299	2444.52
2995.275929	2446.36
2996.299559	2447.94
2997.323189	2448.97
2998.346818	2449.03
2999.370448	2449.15
3000.394078	2448.82
3001.417708	2451.57
3002.441338	2452.68
3003.464968	2452.52
3004.488598	2452.27
3005.512227	2451.93
3006.535857	2451.45
3007.559487	2451.22
3008.583117	2451.03
3009.606747	2450.69
3010.630377	2448.68
3011.654007	2442.34
3012.677636	2433.38
3013.701266	2426.26
3014.724896	2425.41
3015.748526	2424.93
3016.772156	2425.23
3017.795786	2425.04
3018.819416	2424.95
3019.843045	2424.57
3020.866675	2424.54
3021.890305	2424.84
3022.913935	2425.29
3023.937565	2425.8
3024.961195	2427.33
3025.984825	2429.65
3027.008454	2430.08
3028.032084	2430.39
3029.055714	2430.39
3030.079344	2431.38
3031.102974	2432.03
3032.126604	2431.88
3033.150234	2431.58
3034.173863	2432.07
3035.197493	2432.26
3036.221123	2431.36
3037.244753	2431.6
3038.268383	2430.5
3039.292013	2429.69
3040.315643	2429.75
3041.339272	2428.43
3042.362902	2428.58
3043.386532	2429.01
3044.410162	2428.26
3045.433792	2426.39
3046.457422	2418.56
3047.481052	2417.43
3048.504681	2416.85
3049.528311	2416.47
3050.551941	2416.24
3051.575571	2415.83
3052.599201	2415.34
3053.622831	2414.92
3054.646461	2414.96
3055.67009	2414.94
3056.69372	2415.35
3057.71735	2415.85
3058.74098	2416.17
3059.76461	2416.86
3060.78824	2417.46
3061.81187	2417.7
3062.835499	2417.86
3063.859129	2418.17
3064.882759	2417.63
3065.906389	2416.79
3066.930019	2416.45
3067.953649	2415.82
3068.977279	2415.21
3070.000908	2415.32
3071.024538	2414.26
3072.048168	2413.94
3073.071798	2413.62
3074.095428	2413.14
3075.119058	2412.77
3076.142688	2412.48
3077.166318	2412.48
3078.189947	2411.82
3079.213577	2411.15
3080.237207	2411.31
3081.260837	2411.64
3082.284467	2411.04
3083.308097	2410.71
3084.331727	2410.77
3085.355356	2411.03
3086.378986	2410.65
3087.402616	2410.2
3088.426246	2408.63
3089.449876	2409.17
3090.473506	2408.31
3091.497136	2408.07
3092.520765	2403.16
3093.544395	2401.2
3094.568025	2400.88
3095.591655	2400.63
3096.615285	2400.89
3097.638915	2400.69
3098.662545	2400.45
3099.686174	2400.16
3100.709804	2399.83
3101.733434	2399.49
3102.757064	2399.25
3103.780694	2399.15
3104.804324	2399.26
3105.827954	2399.72
3106.851583	2399.88
3107.875213	2399.91
3108.898843	2400.09
3109.922473	2400.31
3110.946103	2400.34
3111.957389	2400.57
3112.968674	2400.81
3113.97996	2401.04
3114.991246	2401.26
3116.002532	2401.49
3117.013818	2401.64
3118.025104	2400.26
3119.036389	2397.87
3120.047675	2397.67
3121.058961	2395.74
3122.070247	2395.9
3123.081533	2394.97
3124.092818	2389.97
3125.104104	2389.86
3126.11539	2390.45
3127.126676	2390.3
3128.137962	2390.21
3129.149248	2390.21
3130.160533	2390.27
3131.171819	2389.71
3132.183105	2388.98
3133.194391	2388.33
3134.205677	2388.06
3135.216962	2386.03
3136.228248	2386.01
3137.239534	2385.82
3138.25082	2380.48
3139.262106	2380.43
3140.273392	2376.5
3141.284677	2376.2
3142.295963	2375.44
3143.307249	2374.12
3144.318535	2373.18
3145.329821	2370
3146.341106	2368.81
3147.352392	2368.26
3148.363678	2367.75
3149.374964	2367.8
3150.38625	2369.77
3151.397536	2370.99
3152.408821	2375.02
3153.420107	2375.38
3154.431393	2374.81
3155.442679	2373.93
3156.453965	2373.93
3157.46525	2373.8
3158.476536	2371.12
3159.487822	2370.99
3160.499108	2370.76
3161.510394	2370.62
3162.52168	2370.52
3163.532965	2370.34
3164.544251	2369.94
3165.555537	2364.95
3166.566823	2362.62
3167.578109	2360.97
3168.589394	2360.26
3169.60068	2358.4
3170.611966	2356.93
3171.623252	2355.02
3172.634538	2354.98
3173.645824	2355.69
3174.657109	2355.63
3175.668395	2353.46
3176.679681	2353.31
3177.690967	2353.54
3178.702253	2353.11
3179.713538	2354.96
3180.724824	2352.81
3181.73611	2352.87
3182.747396	2352.18
3183.758682	2352.11
3184.769968	2352.26
3185.781253	2354.71
3186.792539	2354.54
3187.803825	2354.59
3188.815111	2353.5
3189.826397	2352.12
3190.837682	2350.6
3191.848968	2349.96
3192.860254	2352.29
3193.87154	2353
3194.882826	2352.94
3195.894112	2352.45
3196.905397	2351.96
3197.916683	2351.41
3198.927969	2350.83
3199.939255	2352.93
3200.950541	2350.03
3201.961826	2347.1
3202.973112	2345.65
3203.984398	2347.25
3204.995684	2349.03
3206.00697	2352.42
3207.018256	2346.55
3208.029541	2342.86
3209.040827	2340.27
3210.052113	2339.78
3211.063399	2339.52
3212.074685	2339.27
3213.08597	2338.97
3214.097256	2338.77
3215.108542	2338.54
3216.119828	2338.3
3217.131114	2338.11
3218.1424	2337.93
3219.153685	2337.56
3220.164971	2337.76
3221.176257	2337.64
3222.187543	2337.5
3223.198829	2336.74
3224.210114	2336.09
3225.2214	2335.84
3226.232686	2335.81
3227.243972	2336.12
3228.255258	2336.19
3229.266544	2336.51
3230.277829	2336.4
3231.289115	2336.75
3232.300401	2336.83
3233.311687	2337
3234.322973	2336.87
3235.334258	2334.89
3236.345544	2335.16
3237.35683	2335.18
3238.368116	2334.98
3239.379402	2334.23
3240.390688	2329.64
3241.401973	2331.56
3242.413259	2332.22
3243.424545	2332.2
3244.435831	2331.6
3245.447117	2331
3246.458402	2330.31
3247.469688	2329.56
3248.480974	2328.32
3249.49226	2327.51
3250.503546	2326.69
3251.514832	2325.78
3252.526117	2325.12
3253.537403	2324.39
3254.548689	2323.4
3255.559975	2322.61
3256.571261	2321.95
3257.582546	2321.21
3258.593832	2320.49
3259.605118	2319.82
3260.616404	2319.29
3261.62769	2318.1
3262.638976	2317.3
3263.650261	2316.55
3264.661547	2315.83
3265.672833	2314.96
3266.684119	2314.09
3267.695405	2313.21
3268.70669	2312.36
3269.717976	2311.59
3270.729262	2310.96
3271.740548	2310.48
3272.751834	2309.83
3273.76312	2309.02
3274.774405	2308.34
3275.785691	2307.79
3276.796977	2307.05
3277.808263	2306.39
3278.819549	2305.5
3279.830834	2304.5
3280.84212	2303.61
3281.853406	2302.87
3282.864692	2301.66
3283.875978	2301
3284.887264	2300.16
3285.898549	2298.93
3286.909835	2298.18
3287.921121	2297.48
3288.932407	2296.78
3289.943693	2296.25
3290.954978	2295.59
3291.966264	2294.96
3292.97755	2294.55
3293.988836	2293.84
3295.000122	2293.2
3296.011408	2293.14
3297.022693	2292.49
3298.033979	2291.61
3299.045265	2290.98
3300.056551	2290.31
3301.067837	2289.38
3302.079122	2288.73
3303.090408	2287.74
3304.101694	2286.8
3305.11298	2286.49
3306.124266	2286.18
3307.135552	2285.27
3308.146837	2284.59
3309.158123	2283.65
3310.169409	2283.58
3311.180695	2282.99
3312.191981	2282.15
3313.203266	2281.73
3314.214552	2281.31
3315.225838	2280.86
3316.237124	2279.98
3317.24841	2279.07
3318.259696	2278.79
3319.270981	2278.78
3320.282267	2278.71
3321.293553	2278.46
3322.304839	2278.11
3323.316125	2278.1
3324.32741	2277.61
3325.338696	2276.82
3326.349982	2275.71
3327.361268	2275.39
3328.372554	2275.47
3329.378351	2275.12
3330.384149	2274.64
3331.389946	2274.44
3332.395744	2273.75
3333.401542	2273.4
3334.407339	2273.43
3335.413137	2273.01
3336.418934	2272.68
3337.424732	2272.26
3338.43053	2271.78
3339.436327	2271.39
3340.442125	2270.82
3341.447922	2269.99
3342.45372	2268.52
3343.459517	2267.46
3344.465315	2269.35
3345.471113	2268.24
3346.47691	2268.71
3347.482708	2268.48
3348.488505	2268.2
3349.494303	2267.8
3350.5001	2267.38
3351.505898	2266.94
3352.511696	2266.44
3353.517493	2265.87
3354.523291	2265.62
3355.529088	2265.2
3356.534886	2264.64
3357.540683	2264.2
3358.546481	2263.58
3359.552279	2262.99
3360.558076	2262.07
3361.563874	2261.34
3362.569671	2260.83
3363.575469	2260.26
3364.581267	2260.4
3365.587064	2260.27
3366.592862	2259.93
3367.598659	2259.4
3368.604457	2258.74
3369.610254	2258.2
3370.616052	2257.71
3371.62185	2257.08
3372.627647	2256.43
3373.633445	2255.82
3374.639242	2255.17
3375.64504	2254.52
3376.650837	2253.88
3377.656635	2253.25
3378.662433	2252.7
3379.66823	2252.09
3380.674028	2251.24
3381.679825	2250.62
3382.685623	2250.04
3383.69142	2249.48
3384.697218	2248.78
3385.703016	2248.04
3386.708813	2246.92
3387.714611	2246.46
3388.720408	2245.94
3389.726206	2245.43
3390.732004	2244.85
3391.737801	2244.33
3392.743599	2243.51
3393.749396	2242.86
3394.755194	2242.2
3395.760991	2241.63
3396.766789	2241.06
3397.772587	2240.42
3398.778384	2239.79
3399.784182	2239.17
3400.789979	2238.62
3401.795777	2238.02
3402.801574	2237.37
3403.807372	2236.75
3404.81317	2236.15
3405.818967	2235.29
3406.824765	2234.68
3407.830562	2234.07
3408.83636	2233.48
3409.842157	2232.9
3410.847955	2232.31
3411.853753	2231.78
3412.85955	2231.24
3413.865348	2230.72
3414.871145	2230.18
3415.876943	2229.64
3416.882741	2229.12
3417.888538	2228.13
3418.894336	2227.69
3419.900133	2227.19
3420.905931	2226.76
3421.911728	2226.35
3422.917526	2225.73
3423.923324	2225.18
3424.929121	2224.63
3425.934919	2224.12
3426.940716	2223.54
3427.946514	2222.97
3428.952311	2222.5
3429.958109	2221.86
3430.963907	2221.46
3431.969704	2221.06
3432.975502	2220.66
3433.981299	2220.15
3434.987097	2219.64
3435.992895	2219.17
3436.998692	2218.6
3438.00449	2218.16
3439.010287	2217.81
3440.016085	2217.53
3441.021882	2217.23
3442.02768	2216.68
3443.033478	2216.29
3444.039275	2215.87
3445.045073	2215.5
3446.05087	2215.18
3447.056668	2214.76
3448.062465	2214.45
3449.068263	2214.05
3450.074061	2213.62
3451.079858	2213.24
3452.085656	2212.89
3453.091453	2212.56
3454.097251	2212.06
3455.103048	2211.64
3456.108846	2211.3
3457.114644	2210.97
3458.120441	2210.64
3459.126239	2210.21
3460.132036	2209.82
3461.137834	2209.35
3462.143632	2208.88
3463.149429	2208.39
3464.155227	2207.96
3465.161024	2207.56
3466.166822	2206.97
3467.172619	2206.56
3468.178417	2206.16
3469.184215	2205.76
3470.190012	2205.33
3471.19581	2204.87
3472.201607	2204.57
3473.207405	2204.26
3474.213202	2203.91
3475.219	2203.5
3476.224798	2203.15
3477.230595	2202.76
3478.236393	2202.38
3479.24219	2201.91
3480.247988	2201.63
3481.253785	2201.34
3482.259583	2201.02
3483.265381	2200.69
3484.271178	2200.37
3485.276976	2200.04
3486.282773	2199.66
3487.288571	2199.28
3488.294369	2198.95
3489.300166	2198.59
3490.305964	2198.27
3491.311761	2197.89
3492.317559	2197.57
3493.323356	2197.28
3494.329154	2197.01
3495.334952	2196.71
3496.340749	2196.41
3497.346547	2196.08
3498.352344	2195.8
3499.358142	2195.56
3500.363939	2195.21
3501.369737	2194.89
3502.375535	2194.62
3503.381332	2194.25
3504.38713	2194.04
3505.392927	2193.82
3506.398725	2193.58
3507.404522	2193.36
3508.41032	2193.14
3509.416118	2192.9
3510.421915	2192.66
3511.427713	2192.4
3512.43351	2192.12
3513.439308	2191.87
3514.445106	2191.63
3515.450903	2191.31
3516.456701	2191.03
3517.462498	2190.76
3518.468296	2190.51
3519.474093	2190.13
3520.479891	2189.96
3521.485689	2189.7
3522.491486	2189.44
3523.497284	2189.1
3524.503081	2188.79
3525.508879	2188.51
3526.514676	2188.29
3527.520474	2187.98
3528.526272	2187.61
3529.532069	2187.36
3530.537867	2187.1
3531.543664	2186.85
3532.549462	2186.55
3533.555259	2186.24
3534.561057	2185.85
3535.566855	2185.57
3536.572652	2185.25
3537.57845	2184.91
3538.584247	2184.58
3539.590045	2184.1
3540.595843	2183.78
3541.60164	2183.45
3542.607438	2183.03
3543.613235	2182.63
3544.619033	2182.25
3545.62483	2181.97
3546.630628	2181.64
3547.636426	2181.25
3548.642223	2180.86
3549.648021	2180.49
3550.653818	2180.13
3551.659616	2179.79
3552.665413	2179.29
3553.671211	2178.96
3554.677009	2178.55
3555.682806	2178.2
3556.688604	2177.86
3557.694401	2177.52
3558.700199	2177.17
3559.705996	2176.74
3560.711794	2176.3
3561.717592	2176.02
3562.723389	2175.67
3563.729187	2175.26
3564.734984	2174.69
3565.740782	2174.22
3566.74658	2173.78
3567.752377	2173.33
3568.758175	2172.98
3569.763972	2172.61
3570.76977	2172.24
3571.775567	2171.88
3572.781365	2171.48
3573.787163	2171.15
3574.79296	2170.75
3575.798758	2170.35
3576.804555	2169.88
3577.810353	2169.5
3578.81615	2169.14
3579.821948	2168.7
3580.827746	2168.29
3581.833543	2167.89
3582.839341	2167.53
3583.845138	2167.14
3584.850936	2166.76
3585.856733	2166.36
3586.862531	2165.99
3587.868329	2165.63
3588.874126	2165.19
3589.879924	2164.85
3590.885721	2164.5
3591.891519	2164.14
3592.897317	2163.81
3593.903114	2163.48
3594.908912	2163.11
3595.914709	2162.73
3596.920507	2162.34
3597.926304	2161.92
3598.932102	2161.49
3599.9379	2161.09
3600.943697	2160.75
3601.949495	2160.32
3602.955292	2159.89
3603.96109	2159.47
3604.966887	2159.04
3605.972685	2158.61
3606.978483	2158.1
3607.98428	2157.66
3608.990078	2157.26
3609.995875	2156.88
3611.001673	2156.56
3612.00747	2156.16
3613.013268	2155.73
3614.019066	2155.29
3615.024863	2154.85
3616.030661	2154.41
3617.036458	2153.99
3618.042256	2153.55
3619.048054	2153.11
3620.053851	2152.66
3621.059649	2152.23
3622.065446	2151.77
3623.071244	2151.3
3624.077041	2150.84
3625.082839	2150.32
3626.088637	2149.86
3627.094434	2149.44
3628.100232	2148.88
3629.106029	2148.47
3630.111827	2147.97
3631.117624	2147.53
3632.123422	2147.1
3633.12922	2146.71
3634.135017	2146.21
3635.140815	2145.64
3636.146612	2145.19
3637.15241	2144.79
3638.158208	2144.54
3639.164005	2144
3640.169803	2143.53
3641.1756	2143.09
3642.181398	2142.65
3643.187195	2142.17
3644.192993	2141.74
3645.198791	2141.37
3646.204588	2140.89
3647.210386	2140.56
3648.216183	2140.11
3649.221981	2139.58
3650.227778	2139.19
3651.233576	2138.76
3652.239374	2138.28
3653.245171	2137.82
3654.250969	2137.47
3655.256766	2137.09
3656.262564	2136.52
3657.268361	2136.06
3658.274159	2135.68
3659.279957	2135.29
3660.285754	2134.85
3661.291552	2134.42
3662.297349	2134.21
3663.303147	2133.83
3664.308945	2133.43
3665.314742	2132.93
3666.32054	2132.56
3667.326337	2132.19
3668.332135	2131.39
3669.337932	2130.97
3670.34373	2130.48
3671.349528	2130.06
3672.355325	2129.64
3673.361123	2129.23
3674.36692	2129
3675.372718	2128.59
3676.378515	2128.17
3677.384313	2127.84
3678.390111	2127.44
3679.395908	2127.08
3680.401706	2126.8
3681.407503	2126.42
3682.413301	2125.92
3683.419098	2125.56
3684.424896	2125.27
3685.430694	2124.95
3686.436491	2124.72
3687.442289	2124.35
3688.448086	2124.01
3689.453884	2123.63
3690.459682	2123.3
3691.465479	2122.99
3692.471277	2122.65
3693.477074	2122.34
3694.482872	2122.01
3695.488669	2121.69
3696.494467	2121.37
3697.500265	2121.07
3698.506062	2120.7
3699.51186	2120.54
3700.517657	2120.21
3701.523455	2119.9
3702.529252	2119.61
3703.53505	2119.29
3704.540848	2118.98
3705.546645	2118.69
3706.552443	2118.37
3707.55824	2118.09
3708.564038	2117.85
3709.569835	2117.64
3710.575633	2117.44
3711.581431	2117.46
3712.587228	2117.24
3713.593026	2117.05
3714.598823	2116.89
3715.604621	2116.74
3716.609139	2116.58
3717.613658	2116.39
3718.618176	2116.14
3719.622695	2115.98
3720.627213	2115.64
3721.631732	2115.43
3722.63625	2115.23
3723.640769	2115.06
3724.645287	2114.8
3725.649806	2114.58
3726.654325	2114.42
3727.658843	2114.25
3728.663362	2114.08
3729.66788	2113.87
3730.672399	2113.56
3731.676917	2113.33
3732.681436	2113.09
3733.685954	2112.87
3734.690473	2112.67
3735.694991	2112.47
3736.69951	2112.28
3737.704028	2112
3738.708547	2111.76
3739.713065	2111.55
3740.717584	2111.33
3741.722102	2110.97
3742.726621	2110.83
3743.731139	2110.56
3744.735658	2110.35
3745.740176	2110.17
3746.744695	2109.97
3747.749213	2109.76
3748.753732	2109.55
3749.75825	2109.32
3750.762769	2109.12
3751.767287	2108.87
3752.771806	2108.36
3753.776324	2108.2
3754.780843	2107.98
3755.785361	2107.84
3756.78988	2107.68
3757.794398	2107.42
3758.798917	2107.23
3759.803435	2107.06
3760.807954	2106.9
3761.812472	2106.75
3762.816991	2106.56
3763.821509	2106.13
3764.826028	2105.9
3765.830546	2105.65
3766.835065	2105.47
3767.839583	2105.24
3768.844102	2105.03
3769.84862	2104.85
3770.853139	2104.67
3771.857657	2104.45
3772.862176	2104.29
3773.866694	2103.86
3774.871213	2103.7
3775.875731	2103.51
3776.88025	2103.26
3777.884768	2103.06
3778.889287	2107.82
3779.893805	2107.59
3780.898324	2107.4
3781.902842	2107.17
3782.907361	2107.03
3783.911879	2106.85
3784.916398	2106.54
3785.920916	2106.38
3786.925435	2106.16
3787.929953	2106
3788.934472	2105.72
3789.93899	2105.51
3790.943509	2105.28
3791.948027	2105.09
3792.952546	2104.89
3793.957064	2104.64
3794.961583	2104.41
3795.966101	2104.08
3796.97062	2103.9
3797.975138	2103.67
3798.979657	2103.44
3799.984175	2103.2
3800.988694	2102.97
3801.993212	2102.77
3802.997731	2102.51
3804.002249	2102.29
3805.006768	2102.03
3806.011286	2101.81
3807.015805	2101.5
3808.020324	2101.27
3809.024842	2101.03
3810.029361	2100.81
3811.033879	2100.57
3812.038398	2100.32
3813.042916	2100.08
3814.047435	2099.82
3815.051953	2099.6
3816.056472	2099.39
3817.06099	2099.03
3818.065509	2098.81
3819.070027	2098.56
3820.074546	2098.33
3821.079064	2098.07
3822.083583	2097.84
3823.088101	2097.59
3824.09262	2097.37
3825.097138	2097.13
3826.101657	2096.88
3827.106175	2096.62
3828.110694	2096.31
3829.115212	2096.09
3830.119731	2095.84
3831.124249	2095.6
3832.128768	2095.34
3833.133286	2095.16
3834.137805	2094.9
3835.142323	2094.66
3836.146842	2094.44
3837.15136	2094.16
3838.155879	2093.86
3839.160397	2093.57
3840.164916	2093.33
3841.169434	2093.08
3842.173953	2092.8
3843.178471	2092.57
3844.18299	2092.34
3845.187508	2092.1
3846.192027	2091.81
3847.196545	2091.52
3848.201064	2091.23
3849.205582	2091
3850.210101	2090.66
3851.214619	2090.41
3852.219138	2090.15
3853.223656	2089.92
3854.228175	2089.65
3855.232693	2089.32
3856.237212	2089.1
3857.24173	2088.91
3858.246249	2088.66
3859.250767	2088.43
3860.255286	2088.17
3861.259804	2087.96
3862.264323	2087.77
3863.268841	2087.43
3864.27336	2087.1
3865.277878	2086.79
3866.282397	2086.51
3867.286915	2086.27
3868.291434	2086.01
3869.295952	2085.75
3870.300471	2085.5
3871.304989	2085.24
3872.309508	2084.98
3873.314026	2084.75
3874.318545	2084.55
3875.323063	2084.33
3876.327582	2084.1
3877.3321	2083.99
3878.336619	2083.91
3879.341137	2083.66
3880.345656	2083.35
3881.350174	2083.15
3882.354693	2082.77
3883.359211	2082.41
3884.36373	2081.97
3885.368248	2081.63
3886.372767	2081.38
3887.377285	2081.1
3888.381804	2080.9
3889.386323	2080.52
3890.390841	2080.26
3891.39536	2079.96
3892.399878	2079.63
3893.404397	2079.26
3894.408915	2078.97
3895.413434	2078.68
3896.417952	2078.44
3897.422471	2078.16
3898.426989	2077.96
3899.431508	2077.66
3900.436026	2077.38
3901.440545	2077.15
3902.445063	2076.88
3903.449582	2076.48
3904.4541	2076.16
3905.458619	2075.95
3906.463137	2075.6
3907.467656	2075.32
3908.472174	2075.05
3909.476693	2074.7
3910.481211	2074.48
3911.48573	2074.22
3912.490248	2074
3913.494767	2073.76
3914.499285	2073.36
3915.503804	2073.1
3916.508322	2072.89
3917.512841	2072.57
3918.517359	2072.41
3919.521878	2072.2
3920.526396	2072.01
3921.530915	2071.78
3922.535433	2071.54
3923.539952	2071.35
3924.54447	2071.05
3925.548989	2070.67
3926.553507	2070.37
3927.558026	2070.14
3928.562544	2069.93
3929.567063	2069.99
3930.571581	2069.95
3931.5761	2069.5
3932.580618	2069.09
3933.585137	2068.71
3934.589655	2068.26
3935.594174	2067.92
3936.598692	2067.69
3937.603211	2067.35
3938.607729	2066.99
3939.612248	2066.66
3940.616766	2066.27
3941.621285	2065.81
3942.625803	2065.44
3943.630322	2065.18
3944.63484	2065.08
3945.639359	2065.18
3946.643877	2064.66
3947.648396	2064.46
3948.652914	2064.32
3949.657433	2063.87
3950.661951	2063.68
3951.66647	2063.33
3952.670988	2063.02
3953.675507	2062.79
3954.680025	2062.41
3955.684544	2062.06
3956.689062	2061.75
3957.693581	2061.61
3958.698099	2061.58
3959.702618	2061.29
3960.707136	2061.06
3961.711655	2060.82
3962.716173	2060.59
3963.720692	2060.44
3964.72521	2060.59
3965.729729	2060.14
3966.734247	2059.62
3967.738766	2059.29
3968.743284	2058.99
3969.747803	2058.68
3970.752322	2058.39
3971.75684	2058.11
3972.761359	2057.72
3973.765877	2057.41
3974.770396	2057.19
3975.774914	2056.99
3976.779433	2056.71
3977.783951	2056.4
3978.78847	2056.17
3979.792988	2055.9
3980.797507	2055.57
3981.802025	2055.22
3982.806544	2054.96
3983.811062	2054.76
3984.815581	2054.38
3985.820099	2054.17
3986.824618	2053.79
3987.829136	2053.4
3988.833655	2053.24
3989.857284	2053.12
3990.880914	2052.96
3991.904544	2052.81
3992.928174	2052.65
3993.951804	2052.64
3994.975434	2051.99
3995.999064	2051.68
3997.022693	2051.44
3998.046323	2051.23
3999.069953	2051.66
4000.093583	2051.28
4001.117213	2050.93
4002.140843	2050.29
4003.164473	2049.76
4004.188102	2049.93
4005.211732	2049.7
4006.235362	2049.54
4007.258992	2049.35
4008.282622	2048.93
4009.306252	2049.58
4010.329882	2049.33
4011.353511	2049.14
4012.377141	2048.9
4013.400771	2048.68
4014.424401	2048.42
4015.448031	2048.15
4016.471661	2047.94
4017.495291	2047.72
4018.51892	2047.52
4019.54255	2047.3
4020.56618	2047.07
4021.58981	2046.84
4022.61344	2046.58
4023.63707	2046.38
4024.6607	2046.13
4025.68433	2045.94
4026.707959	2045.71
4027.731589	2045.52
4028.755219	2045.35
4029.778849	2045.18
4030.802479	2044.94
4031.826109	2044.81
4032.849739	2044.69
4033.873368	2044.41
4034.896998	2044.13
4035.920628	2043.96
4036.944258	2043.84
4037.967888	2043.65
4038.991518	2043.52
4040.015148	2043.24
4041.038777	2043.03
4042.062407	2043.03
4043.086037	2043.17
4044.109667	2042.9
4045.133297	2042.45
4046.156927	2042.15
4047.180557	2041.77
4048.204186	2041.49
4049.227816	2041.43
4050.251446	2041.29
4051.275076	2041.28
4052.298706	2041.3
4053.322336	2041.03
4054.345966	2040.78
4055.369595	2040.59
4056.393225	2040.22
4057.416855	2039.78
4058.440485	2039.63
4059.464115	2039.51
4060.487745	2039.4
4061.511375	2039.06
4062.535004	2038.92
4063.558634	2038.75
4064.582264	2038.66
4065.605894	2038.55
4066.629524	2038.03
4067.653154	2038.01
4068.676784	2038.06
4069.700413	2038.24
4070.724043	2038.12
4071.747673	2037.42
4072.771303	2037.1
4073.794933	2036.95
4074.818563	2036.86
4075.842193	2035.3
4076.865822	2035.81
4077.889452	2036.18
4078.913082	2036.19
4079.936712	2036.2
4080.960342	2035.4
4081.983972	2035.67
4083.007602	2035.61
4084.031231	2035.57
4085.054861	2035.48
4086.078491	2034.97
4087.102121	2034.76
4088.125751	2034.53
4089.149381	2034.33
4090.173011	2033.8
4091.19664	2034.04
4092.22027	2034.06
4093.2439	2033.81
4094.26753	2033.94
4095.29116	2033.42
4096.31479	2033.36
4097.33842	2033.45
4098.362049	2033.17
4099.385679	2032.81
4100.409309	2032.74
4101.432939	2032.69
4102.456569	2032.35
4103.480199	2032.1
4104.503829	2031.87
4105.527458	2031.36
4106.551088	2031.12
4107.574718	2030.89
4108.598348	2030.69
4109.621978	2030.14
4110.645608	2029.99
4111.669238	2029.95
4112.692867	2029.78
4113.716497	2029.72
4114.740127	2029.48
4115.763757	2029.31
4116.787387	2029.19
4117.811017	2028.96
4118.834647	2028.88
4119.858276	2028.12
4120.881906	2027.6
4121.905536	2027.76
4122.929166	2028.24
4123.952796	2027.52
4124.976426	2027.53
4126.000056	2027.64
4127.023685	2027.62
4128.047315	2027.83
4129.070945	2026.98
4130.094575	2027.45
4131.118205	2027.3
4132.141835	2027.03
4133.165465	2026.91
4134.189094	2026.72
4135.212724	2026.58
4136.236354	2026.43
4137.259984	2026.1
4138.283614	2025.7
4139.307244	2025.19
4140.330874	2024.81
4141.354503	2024.5
4142.378133	2024.33
4143.401763	2024.08
4144.425393	2023.96
4145.449023	2023.54
4146.472653	2023.04
4147.496283	2022.63
4148.519912	2022.31
4149.543542	2021.99
4150.567172	2021.66
4151.590802	2021.28
4152.614432	2018.91
4153.638062	2015.83
4154.661692	2017.26
4155.685321	2016.57
4156.708951	2011.24
4157.732581	2013.17
4158.756211	2012.06
4159.779841	2010.88
4160.803471	2010.34
4161.827101	2010.05
4162.85073	2005.27
4163.87436	2003.07
4164.89799	2003.52
4165.92162	2005.34
4166.94525	2005.28
4167.96888	2008.1
4168.99251	2007.78
4170.016139	2008.35
4171.039769	2007.96
4172.063399	2010.63
4173.087029	2010.99
4174.110659	2011.2
4175.134289	2011.32
4176.157919	2011.38
4177.181548	2012.41
4178.205178	2012.08
4179.228808	2011.64
4180.252438	2011.07
4181.276068	2010.67
4182.299698	2009.89
4183.323328	2009.27
4184.346957	2008.69
4185.370587	2008.12
4186.394217	2006.95
4187.417847	2006.34
4188.441477	2005.81
4189.465107	2005.1
